Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2
2020-09-22;11:15;;51000;51000;;;;;;;;;;;
2020-09-22;11:30;51128;51100;51200;324;912;4571;32187;299;2471;5443;-17;954;3983;64
2020-09-22;11:45;;51700;51850;;;;;;;;;;;
2020-09-22;12:00;51921;52300;52500;315;950;4611;32163;309;2880;5639;-55;960;4149;64
2020-09-22;12:15;;51950;52150;;;;;;;;;;;
2020-09-22;12:30;51932;51600;51800;311;848;4289;31935;314;3256;5440;-72;974;4637;60
2020-09-22;12:45;;52200;52450;;;;;;;;;;;
2020-09-22;13:00;51972;52800;53100;438;846;4147;31928;318;3518;5013;-72;985;4852;61
2020-09-22;13:15;;51850;52100;;;;;;;;;;;
2020-09-22;13:30;50982;50900;51100;428;905;4294;32020;361;3678;5045;-32;983;3301;63
2020-09-22;13:45;;50800;51050;;;;;;;;;;;
2020-09-22;14:00;50594;50700;51000;427;901;4204;31989;416;3720;4853;-17;983;3119;62
2020-09-22;14:15;;50750;50850;;;;;;;;;;;
2020-09-22;14:30;50076;50800;50700;425;943;4335;31387;509;3761;5086;-18;967;2680;64
2020-09-22;14:45;;50300;50000;;;;;;;;;;;
2020-09-22;15:00;49301;49800;49300;426;968;4254;30981;598;3692;4704;-17;980;2716;65
2020-09-22;15:15;;49450;49100;;;;;;;;;;;
2020-09-22;15:30;48643;49100;48900;428;975;4294;30815;749;3488;3935;-23;978;3005;67
2020-09-22;15:45;;48750;48550;;;;;;;;;;;
2020-09-22;16:00;48248;48400;48200;425;966;4248;30636;867;3193;4004;-86;985;3011;67
2020-09-22;16:15;;48000;47900;;;;;;;;;;;
2020-09-22;16:30;47492;47600;47600;424;903;4161;30662;949;2815;3906;-86;987;2771;66
2020-09-22;16:45;;47400;47350;;;;;;;;;;;
2020-09-22;17:00;46945;47200;47100;425;953;4210;30703;1107;2360;4117;-87;996;2160;67
2020-09-22;17:15;;46850;46750;;;;;;;;;;;
2020-09-22;17:30;46818;46500;46400;424;964;4352;30753;1190;1973;4565;-17;1004;1611;68
2020-09-22;17:45;;46650;46550;;;;;;;;;;;
2020-09-22;18:00;46917;46800;46700;424;974;4383;30742;1276;1554;5867;-18;1013;701;67
2020-09-22;18:15;;47150;47100;;;;;;;;;;;
2020-09-22;18:30;47563;47500;47500;425;888;4362;30712;1303;1019;5909;-17;1008;1954;66
2020-09-22;18:45;;48250;48250;;;;;;;;;;;
2020-09-22;19:00;48740;49000;49000;425;975;4549;30783;1351;513;7424;-18;1013;1725;67
2020-09-22;19:15;;48800;48800;;;;;;;;;;;
2020-09-22;19:30;48951;48600;48600;428;903;4586;30726;1477;137;7663;-18;1007;2042;66
2020-09-22;19:45;;48550;48550;;;;;;;;;;;
2020-09-22;20:00;49516;48500;48500;429;872;4703;30667;1588;4;8116;-18;1010;2145;66
2020-09-22;20:15;;48400;48400;;;;;;;;;;;
2020-09-22;20:30;48914;48300;48300;195;937;4684;30763;1520;0;7825;-18;1015;1992;64
2020-09-22;20:45;;47700;47700;;;;;;;;;;;
2020-09-22;21:00;46997;47100;47100;78;924;4546;30836;1505;0;6520;-18;1026;1582;62
2020-09-22;21:15;;46250;46250;;;;;;;;;;;
2020-09-22;21:30;45365;45400;45400;77;1054;4619;30982;1563;0;5773;-17;1037;277;66
2020-09-22;21:45;;44500;44500;;;;;;;;;;;
2020-09-22;22:00;43750;43600;43600;77;967;4329;30874;1670;0;4442;-17;1042;367;65
2020-09-22;22:15;;43900;43900;;;;;;;;;;;
2020-09-22;22:30;43929;44200;44200;77;925;4207;30851;1909;0;3990;-17;1038;950;63
2020-09-22;22:45;;45050;45050;;;;;;;;;;;
2020-09-22;23:00;45627;45900;45900;78;909;4316;30952;2163;0;4231;-18;1034;1963;63
2020-09-22;23:15;;45200;45250;;;;;;;;;;;
2020-09-22;23:30;44738;44500;44600;78;779;4191;30642;2276;0;3562;-17;1044;2183;60
2020-09-22;23:45;;44050;44000;;;;;;;;;;;
2020-09-23;00:00;43978;43600;43200;80;616;3838;30680;2381;1;3536;-38;1042;1844;54
2020-09-23;00:15;;42300;42050;;;;;;;;;;;
2020-09-23;00:30;41717;41000;40900;80;614;3935;30968;2437;1;3693;-587;1043;-468;55
2020-09-23;00:45;;39800;40000;;;;;;;;;;;
2020-09-23;01:00;39493;38600;39100;77;567;3449;30786;2550;1;3153;-1211;1048;-925;52
2020-09-23;01:15;;38900;39350;;;;;;;;;;;
2020-09-23;01:30;38819;39200;39600;79;567;3447;30817;2622;1;2999;-1430;1042;-1325;52
2020-09-23;01:45;;38900;38850;;;;;;;;;;;
2020-09-23;02:00;38482;38600;38100;77;571;3334;31015;2599;2;3036;-1799;1047;-1399;52
2020-09-23;02:15;;38050;37850;;;;;;;;;;;
2020-09-23;02:30;37701;37500;37600;78;575;3371;30265;2540;2;3144;-1788;1048;-1534;53
2020-09-23;02:45;;36700;36850;;;;;;;;;;;
2020-09-23;03:00;36422;35900;36100;75;572;3589;29959;2500;2;2863;-1880;1048;-2306;56
2020-09-23;03:15;;35550;35800;;;;;;;;;;;
2020-09-23;03:30;35652;35200;35500;75;573;3695;30306;2528;2;2862;-1946;1050;-3494;56
2020-09-23;03:45;;35100;35200;;;;;;;;;;;
2020-09-23;04:00;35083;35000;34900;76;568;3560;30426;2616;2;2742;-1944;1055;-4017;55
2020-09-23;04:15;;35000;35100;;;;;;;;;;;
2020-09-23;04:30;35126;35000;35300;76;568;3659;31060;2667;2;2713;-1942;1037;-4714;55
2020-09-23;04:45;;35450;35500;;;;;;;;;;;
2020-09-23;05:00;35425;35900;35700;75;570;3141;31353;2680;2;2737;-1943;1038;-4228;50
2020-09-23;05:15;;36300;36150;;;;;;;;;;;
2020-09-23;05:30;36514;36700;36600;75;570;3140;31668;2765;2;3023;-1787;1038;-3979;49
2020-09-23;05:45;;37600;37650;;;;;;;;;;;
2020-09-23;06:00;38058;38500;38700;73;685;3672;32055;2772;2;3248;-1788;1041;-3702;55
2020-09-23;06:15;;39950;39950;;;;;;;;;;;
2020-09-23;06:30;40836;41400;41200;75;763;3508;32224;2870;1;3381;-1517;1032;-1502;55
2020-09-23;06:45;;43050;42550;;;;;;;;;;;
2020-09-23;07:00;43422;44700;43900;76;855;4026;32411;2980;1;3801;-505;1035;-1258;58
2020-09-23;07:15;;45450;44750;;;;;;;;;;;
2020-09-23;07:30;45573;46200;45600;76;887;4066;32462;3061;1;4183;-504;1028;314;58
2020-09-23;07:45;;46750;45950;;;;;;;;;;;
2020-09-23;08:00;46222;47300;46300;76;887;4110;32473;3160;46;4618;-505;1020;337;58
2020-09-23;08:15;;47800;46850;;;;;;;;;;;
2020-09-23;08:30;47895;48300;47400;76;886;4318;32649;3155;340;5047;-19;1021;422;57
2020-09-23;08:45;;48750;47850;;;;;;;;;;;
2020-09-23;09:00;48727;49200;48300;75;883;4252;32631;3070;898;5235;-17;1000;700;56
2020-09-23;09:15;;49600;48800;;;;;;;;;;;
2020-09-23;09:30;49380;50000;49300;75;885;4189;32426;2916;1628;5481;-17;992;804;55
2020-09-23;09:45;;50250;49350;;;;;;;;;;;
2020-09-23;10:00;49764;50500;49400;75;887;4161;32362;2964;2437;5115;-17;981;799;54
2020-09-23;10:15;;50500;49650;;;;;;;;;;;
2020-09-23;10:30;50243;50500;49900;74;886;4259;32609;3368;3134;5011;-17;973;-53;53
2020-09-23;10:45;;50700;50050;;;;;;;;;;;
2020-09-23;11:00;50677;50900;50200;75;886;4049;32536;3911;3836;4457;-21;976;-30;52
2020-09-23;11:15;;51250;50400;;;;;;;;;;;
2020-09-23;11:30;51207;51600;50600;75;978;4022;32273;4441;4271;4626;-33;971;-416;52
2020-09-23;11:45;;52150;51150;;;;;;;;;;;
2020-09-23;12:00;52162;52700;51700;75;1021;3985;32390;4932;4750;4305;-17;974;-251;52
2020-09-23;12:15;;52650;51350;;;;;;;;;;;
2020-09-23;12:30;52404;52600;51000;74;1018;4089;32390;5200;5096;3896;-45;981;-294;52
2020-09-23;12:45;;53000;51850;;;;;;;;;;;
2020-09-23;13:00;52518;53400;52700;74;1028;4144;32241;5495;5185;3733;-71;986;-298;53
2020-09-23;13:15;;52450;51600;;;;;;;;;;;
2020-09-23;13:30;51369;51500;50500;74;1079;4257;32386;5621;5326;3721;-283;989;-1802;54
2020-09-23;13:45;;51500;50600;;;;;;;;;;;
2020-09-23;14:00;50894;51500;50700;74;948;4159;32302;5618;5273;3546;-282;982;-1725;51
2020-09-23;14:15;;51550;50700;;;;;;;;;;;
2020-09-23;14:30;50582;51600;50700;74;792;4072;32394;5580;5127;3507;-244;987;-1707;48
2020-09-23;14:45;;51050;50200;;;;;;;;;;;
2020-09-23;15:00;49832;50500;49700;75;744;4032;32312;5480;4728;3548;-228;988;-1848;48
2020-09-23;15:15;;50050;49250;;;;;;;;;;;
2020-09-23;15:30;49250;49600;48800;75;733;4155;32448;5262;4260;3735;-227;989;-2179;49
2020-09-23;15:45;;49300;48550;;;;;;;;;;;
2020-09-23;16:00;48628;49000;48300;75;687;4174;32523;5395;3873;3825;-228;998;-2695;48
2020-09-23;16:15;;48650;47950;;;;;;;;;;;
2020-09-23;16:30;48039;48300;47600;76;545;4121;32557;5587;3335;3875;-232;989;-2813;45
2020-09-23;16:45;;47850;47200;;;;;;;;;;;
2020-09-23;17:00;47553;47400;46800;75;399;3982;32197;5487;2737;5439;-298;997;-3462;41
2020-09-23;17:15;;47150;46550;;;;;;;;;;;
2020-09-23;17:30;47258;46900;46300;83;400;3912;31536;5560;2164;6104;-297;998;-3203;42
2020-09-23;17:45;;47050;46450;;;;;;;;;;;
2020-09-23;18:00;47450;47200;46600;75;408;4041;31213;5533;1545;6458;-18;1011;-2817;43
2020-09-23;18:15;;47600;47050;;;;;;;;;;;
2020-09-23;18:30;48085;48000;47500;77;405;3966;31056;5460;911;5993;-17;1018;-783;43
2020-09-23;18:45;;48750;48250;;;;;;;;;;;
2020-09-23;19:00;49647;49500;49000;75;410;4237;31212;4942;396;7604;-17;1023;-236;45
2020-09-23;19:15;;49150;48850;;;;;;;;;;;
2020-09-23;19:30;50003;48800;48700;75;405;4174;31370;4728;87;7334;-18;1030;817;45
2020-09-23;19:45;;48800;48850;;;;;;;;;;;
2020-09-23;20:00;50170;48800;49000;76;401;4136;31380;5156;4;7194;-17;1026;814;44
2020-09-23;20:15;;48700;48500;;;;;;;;;;;
2020-09-23;20:30;49323;48600;48000;75;403;4075;31397;5675;1;6097;-18;1026;592;44
2020-09-23;20:45;;47850;47300;;;;;;;;;;;
2020-09-23;21:00;47508;47100;46600;76;397;3711;30979;6416;1;4860;-18;1023;63;43
2020-09-23;21:15;;46050;45600;;;;;;;;;;;
2020-09-23;21:30;45707;45000;44600;76;404;3935;31104;7100;1;4750;-19;1025;-2669;44
2020-09-23;21:45;;44150;43850;;;;;;;;;;;
2020-09-23;22:00;44297;43300;43100;75;397;3736;30650;7178;1;3589;-17;1029;-2341;44
2020-09-23;22:15;;43650;43500;;;;;;;;;;;
2020-09-23;22:30;44462;44000;43900;76;404;3659;31065;7376;0;3526;-17;1023;-2651;42
2020-09-23;22:45;;45150;45100;;;;;;;;;;;
2020-09-23;23:00;46252;46300;46300;76;374;3710;31179;7101;0;4679;-17;1023;-1873;41
2020-09-23;23:15;;45550;45450;;;;;;;;;;;
2020-09-23;23:30;45103;44800;44600;78;346;3740;31219;7087;0;3613;-19;1025;-1987;41
2020-09-23;23:45;;44150;44000;;;;;;;;;;;
2020-09-24;00:00;44465;43500;43600;80;107;3765;31349;7056;0;3458;-18;1037;-2369;37
2020-09-24;00:15;;42400;42300;;;;;;;;;;;
2020-09-24;00:30;42670;41300;41000;76;5;3848;31366;7047;0;3928;-71;1048;-4577;35
2020-09-24;00:45;;40200;40050;;;;;;;;;;;
2020-09-24;01:00;40221;39100;39100;79;5;3740;30660;6935;0;3095;-588;1053;-4758;36
2020-09-24;01:15;;39450;39400;;;;;;;;;;;
2020-09-24;01:30;39751;39800;39700;77;5;3830;30762;7196;0;3077;-998;1051;-5250;37
2020-09-24;01:45;;39150;39450;;;;;;;;;;;
2020-09-24;02:00;39345;38500;39200;77;5;3746;30744;7246;1;2973;-1239;1046;-5253;36
2020-09-24;02:15;;38000;38300;;;;;;;;;;;
2020-09-24;02:30;38598;37500;37400;76;4;3782;30747;7103;1;2832;-1933;1048;-5062;37
2020-09-24;02:45;;37000;36750;;;;;;;;;;;
2020-09-24;03:00;37149;36500;36100;74;4;3395;30567;7125;1;2734;-1961;1042;-5831;35
2020-09-24;03:15;;36100;35700;;;;;;;;;;;
2020-09-24;03:30;36280;35700;35300;78;3;3323;30699;6877;1;2821;-1960;1047;-6610;34
2020-09-24;03:45;;35350;35150;;;;;;;;;;;
2020-09-24;04:00;35758;35000;35000;73;3;3037;30846;6600;2;2822;-2202;1044;-6469;32
2020-09-24;04:15;;35000;34850;;;;;;;;;;;
2020-09-24;04:30;35530;35000;34700;75;2;3365;31137;6189;2;2950;-2263;1045;-6971;35
2020-09-24;04:45;;35150;35000;;;;;;;;;;;
2020-09-24;05:00;35748;35300;35300;73;2;3334;31104;5795;2;2984;-2029;1047;-6563;35
2020-09-24;05:15;;35850;36000;;;;;;;;;;;
2020-09-24;05:30;37135;36400;36700;74;2;3348;31039;5835;2;2978;-2024;1043;-5162;35
2020-09-24;05:45;;37250;37700;;;;;;;;;;;
2020-09-24;06:00;38652;38100;38700;74;2;3676;31367;5522;2;3003;-1637;1035;-4390;37
2020-09-24;06:15;;39450;39950;;;;;;;;;;;
2020-09-24;06:30;41406;40800;41200;75;2;3661;31253;5410;2;3153;-1077;1028;-2100;36
2020-09-24;06:45;;42550;42700;;;;;;;;;;;
2020-09-24;07:00;44157;44300;44200;74;2;3642;31754;5506;2;3901;-19;1027;-1732;34
2020-09-24;07:15;;45350;45150;;;;;;;;;;;
2020-09-24;07:30;46640;46400;46100;74;2;3444;31331;5661;2;3905;-18;1008;1231;33
2020-09-24;07:45;;46650;46600;;;;;;;;;;;
2020-09-24;08:00;47441;46900;47100;74;3;3557;31741;5475;45;4570;-19;1004;990;33
2020-09-24;08:15;;47400;47500;;;;;;;;;;;
2020-09-24;08:30;48284;47900;47900;74;3;3561;31556;5334;283;4620;-19;989;1883;33
2020-09-24;08:45;;48050;48450;;;;;;;;;;;
2020-09-24;09:00;49251;48200;49000;75;3;3611;31783;5231;656;4961;-18;989;1959;33
2020-09-24;09:15;;48600;49200;;;;;;;;;;;
2020-09-24;09:30;49923;49000;49400;75;2;3747;31777;5084;1143;6092;-18;994;1028;33
2020-09-24;09:45;;48900;49500;;;;;;;;;;;
2020-09-24;10:00;50163;48800;49600;74;2;3847;31551;5139;1713;5657;-17;988;1209;33
2020-09-24;10:15;;48900;49600;;;;;;;;;;;
2020-09-24;10:30;50378;49000;49600;75;1;3879;31544;5220;2202;5850;-17;995;629;33
2020-09-24;10:45;;48950;49750;;;;;;;;;;;
2020-09-24;11:00;50778;48900;49900;81;2;3880;31403;5660;2748;5483;-17;979;559;33
2020-09-24;11:15;;49550;50250;;;;;;;;;;;
2020-09-24;11:30;51285;50200;50600;74;3;3933;31301;6308;3099;4882;-17;984;717;33
2020-09-24;11:45;;50800;51200;;;;;;;;;;;
2020-09-24;12:00;52076;51400;51800;74;4;3920;31459;6809;3227;4640;-17;990;969;33
2020-09-24;12:15;;51300;51500;;;;;;;;;;;
2020-09-24;12:30;52170;51200;51200;73;6;3728;31179;7200;3337;4136;-30;988;1553;31
2020-09-24;12:45;;51700;51800;;;;;;;;;;;
2020-09-24;13:00;51987;52200;52400;75;5;3725;31397;7396;3301;3791;-37;991;1342;31
2020-09-24;13:15;;51300;51450;;;;;;;;;;;
2020-09-24;13:30;51104;50400;50500;73;5;3940;31625;7267;3364;4187;-61;984;-280;32
2020-09-24;13:45;;50200;50250;;;;;;;;;;;
2020-09-24;14:00;50789;50000;50000;74;5;3866;31617;7072;3286;3999;-67;997;-59;32
2020-09-24;14:15;;50300;50300;;;;;;;;;;;
2020-09-24;14:30;50521;50600;50600;74;6;3918;31600;6919;3293;4468;-69;1004;-691;33
2020-09-24;14:45;;49800;49800;;;;;;;;;;;
2020-09-24;15:00;49774;49000;49000;74;5;3713;31390;6948;3359;4130;-71;1008;-783;32
2020-09-24;15:15;;48700;48700;;;;;;;;;;;
2020-09-24;15:30;49277;48400;48400;74;6;3738;31502;7299;3147;4311;-19;1015;-1795;31
2020-09-24;15:45;;48000;48000;;;;;;;;;;;
2020-09-24;16:00;48505;47600;47600;76;5;3708;31456;7383;2793;4037;-17;1027;-1964;32
2020-09-24;16:15;;47300;47300;;;;;;;;;;;
2020-09-24;16:30;47824;47000;47000;76;5;3871;31678;7358;2255;3636;-251;1014;-1820;33
2020-09-24;16:45;;46800;46800;;;;;;;;;;;
2020-09-24;17:00;47479;46600;46600;83;6;3869;31808;7377;1874;3596;-251;1016;-1898;34
2020-09-24;17:15;;46300;46300;;;;;;;;;;;
2020-09-24;17:30;47116;46000;46000;77;6;3817;31794;7343;1459;3908;-17;1025;-2295;33
2020-09-24;17:45;;46250;46250;;;;;;;;;;;
2020-09-24;18:00;47657;46500;46500;77;6;3978;32228;6792;1126;5067;-18;1033;-2633;34
2020-09-24;18:15;;46950;46950;;;;;;;;;;;
2020-09-24;18:30;48476;47400;47400;77;6;3894;32379;6796;679;5006;-17;1024;-1369;33
2020-09-24;18:45;;48050;48050;;;;;;;;;;;
2020-09-24;19:00;50017;48700;48700;76;6;4052;32626;6957;352;7818;-17;1007;-2858;32
2020-09-24;19:15;;48600;48600;;;;;;;;;;;
2020-09-24;19:30;50175;48500;48500;77;5;4036;32631;7452;71;7599;-18;1007;-2687;32
2020-09-24;19:45;;48750;48750;;;;;;;;;;;
2020-09-24;20:00;50680;49000;49000;76;6;4022;32766;7543;1;7761;-18;1024;-2501;32
2020-09-24;20:15;;48200;48150;;;;;;;;;;;
2020-09-24;20:30;49406;47400;47300;77;6;3829;32785;7805;0;6861;-17;1024;-2963;31
2020-09-24;20:45;;46700;46500;;;;;;;;;;;
2020-09-24;21:00;47674;46000;45700;77;5;3566;32639;8430;0;4622;-17;1027;-2674;31
2020-09-24;21:15;;45400;45050;;;;;;;;;;;
2020-09-24;21:30;45825;44800;44400;77;6;3656;32477;8543;0;4184;-19;1030;-4128;31
2020-09-24;21:45;;43900;43450;;;;;;;;;;;
2020-09-24;22:00;44375;43000;42500;77;5;3262;32201;9159;0;3209;-232;1034;-4339;30
2020-09-24;22:15;;43650;43050;;;;;;;;;;;
2020-09-24;22:30;44188;44300;43600;78;5;2818;32247;9500;0;3023;-391;1038;-4130;27
2020-09-24;22:45;;45350;44600;;;;;;;;;;;
2020-09-24;23:00;45925;46400;45600;78;5;2880;32371;9207;0;2999;-180;1049;-2482;27
2020-09-24;23:15;;45900;45300;;;;;;;;;;;
2020-09-24;23:30;45491;45400;45000;77;5;2968;32599;9260;0;2913;-510;1047;-2867;28
2020-09-24;23:45;;44550;44200;;;;;;;;;;;
2020-09-25;00:00;44712;43700;43400;78;5;2768;32011;9801;0;2911;-719;1048;-3189;27
2020-09-25;00:15;;42500;42550;;;;;;;;;;;
2020-09-25;00:30;42910;41300;41700;78;5;2881;32287;10339;0;3073;-868;1059;-5944;27
2020-09-25;00:45;;40300;40650;;;;;;;;;;;
2020-09-25;01:00;40462;39300;39600;77;5;2530;31930;10347;0;2769;-1520;1055;-6729;25
2020-09-25;01:15;;39500;39950;;;;;;;;;;;
2020-09-25;01:30;40168;39700;40300;81;5;2635;32121;10252;0;2920;-2075;1063;-6834;26
2020-09-25;01:45;;39450;40100;;;;;;;;;;;
2020-09-25;02:00;39588;39200;39900;81;5;2566;32124;9967;0;2805;-2079;1049;-6929;26
2020-09-25;02:15;;38500;39300;;;;;;;;;;;
2020-09-25;02:30;39071;37800;38700;79;2;2709;31284;9736;0;2809;-2087;1048;-6508;28
2020-09-25;02:45;;37150;37900;;;;;;;;;;;
2020-09-25;03:00;37513;36500;37100;78;3;2460;30651;9641;0;2872;-2139;1049;-7103;26
2020-09-25;03:15;;36100;36700;;;;;;;;;;;
2020-09-25;03:30;36785;35700;36300;77;3;2496;30658;9748;0;3116;-2314;1049;-8049;26
2020-09-25;03:45;;35350;36050;;;;;;;;;;;
2020-09-25;04:00;36266;35000;35800;80;2;2444;30605;9861;1;2997;-2262;1044;-8506;26
2020-09-25;04:15;;35000;35800;;;;;;;;;;;
2020-09-25;04:30;36316;35000;35800;79;2;2350;30457;10048;1;2796;-1960;1042;-8499;25
2020-09-25;04:45;;35200;35950;;;;;;;;;;;
2020-09-25;05:00;36514;35400;36100;77;1;2456;30296;10156;1;2822;-1963;1040;-8372;26
2020-09-25;05:15;;36050;36750;;;;;;;;;;;
2020-09-25;05:30;37929;36700;37400;77;1;2823;30559;10285;1;2933;-1957;1032;-7825;28
2020-09-25;05:45;;37700;38400;;;;;;;;;;;
2020-09-25;06:00;39250;38700;39400;78;1;3017;31070;10092;1;3067;-1416;1028;-7690;29
2020-09-25;06:15;;40100;40800;;;;;;;;;;;
2020-09-25;06:30;42115;41500;42200;78;1;2841;31728;9969;2;3304;-1200;1028;-5636;27
2020-09-25;06:45;;43150;43800;;;;;;;;;;;
2020-09-25;07:00;44807;44800;45400;77;2;2813;32965;9815;2;3805;-314;1022;-5379;25
2020-09-25;07:15;;45850;46450;;;;;;;;;;;
2020-09-25;07:30;47511;46900;47500;79;2;2755;32774;10151;2;4181;-18;1020;-3434;25
2020-09-25;07:45;;47300;47900;;;;;;;;;;;
2020-09-25;08:00;48304;47700;48300;79;2;2860;33102;10026;19;4587;-18;1020;-3374;25
2020-09-25;08:15;;48150;48750;;;;;;;;;;;
2020-09-25;08:30;49574;48600;49200;78;2;2813;33167;9694;182;5278;-17;1005;-2627;25
2020-09-25;08:45;;48950;49500;;;;;;;;;;;
2020-09-25;09:00;50439;49300;49800;82;2;3123;33105;9437;537;5848;-17;1008;-2687;26
2020-09-25;09:15;;49900;50400;;;;;;;;;;;
2020-09-25;09:30;51163;50500;51000;79;2;3688;33318;9280;1074;6420;-17;983;-3661;29
2020-09-25;09:45;;50500;51000;;;;;;;;;;;
2020-09-25;10:00;51554;50500;51000;79;1;3579;33240;9419;1601;6145;-17;979;-3471;28
2020-09-25;10:15;;50700;51250;;;;;;;;;;;
2020-09-25;10:30;51709;50900;51500;79;1;3589;33180;9697;2147;5527;-17;967;-3462;28
2020-09-25;10:45;;51050;51650;;;;;;;;;;;
2020-09-25;11:00;52018;51200;51800;254;2;3520;33045;10149;2772;4990;-17;971;-3669;30
2020-09-25;11:15;;51350;52000;;;;;;;;;;;
2020-09-25;11:30;52390;51500;52200;254;1;3614;33081;10546;3115;5115;-17;980;-4299;30
2020-09-25;11:45;;51850;52550;;;;;;;;;;;
2020-09-25;12:00;53227;52200;52900;207;2;3625;33144;10809;3415;4899;-17;1013;-3871;29
2020-09-25;12:15;;51900;52500;;;;;;;;;;;
2020-09-25;12:30;53345;51600;52100;201;2;3604;33250;10901;3688;4555;-17;1023;-3861;29
2020-09-25;12:45;;52150;52550;;;;;;;;;;;
2020-09-25;13:00;53080;52700;53000;78;2;3606;33249;10958;3855;4578;-35;1001;-4212;27
2020-09-25;13:15;;51650;51950;;;;;;;;;;;
2020-09-25;13:30;51968;50600;50900;79;2;3305;33281;11111;4027;4620;-42;1002;-5417;25
2020-09-25;13:45;;50300;50600;;;;;;;;;;;
2020-09-25;14:00;51354;50000;50300;79;2;3158;33184;11203;4218;4065;-63;971;-5462;25
2020-09-25;14:15;;50000;50300;;;;;;;;;;;
2020-09-25;14:30;50844;50000;50300;79;2;3342;33305;11354;3948;4331;-70;960;-6406;25
2020-09-25;14:45;;49500;49800;;;;;;;;;;;
2020-09-25;15:00;49995;49000;49300;83;2;2852;33079;11941;4183;3932;-283;982;-6776;23
2020-09-25;15:15;;48650;48900;;;;;;;;;;;
2020-09-25;15:30;49128;48300;48500;78;2;2787;32281;12644;3748;3994;-286;992;-7111;22
2020-09-25;15:45;;47900;48100;;;;;;;;;;;
2020-09-25;16:00;48522;47500;47700;80;3;2898;31858;12327;3513;4184;-586;989;-6742;24
2020-09-25;16:15;;47100;47300;;;;;;;;;;;
2020-09-25;16:30;47448;46700;46900;80;2;2861;31399;12245;3158;3991;-531;987;-6745;24
2020-09-25;16:45;;46300;46500;;;;;;;;;;;
2020-09-25;17:00;46942;45900;46100;79;2;2817;31223;12207;2687;3959;-296;996;-6732;24
2020-09-25;17:15;;45850;46050;;;;;;;;;;;
2020-09-25;17:30;46976;45800;46000;79;2;3409;31017;12386;2166;4533;-85;989;-7520;27
2020-09-25;17:45;;46100;46300;;;;;;;;;;;
2020-09-25;18:00;47234;46400;46600;79;2;3336;31596;12009;1472;5178;-17;996;-7419;27
2020-09-25;18:15;;46650;46850;;;;;;;;;;;
2020-09-25;18:30;47794;46900;47100;80;2;3765;31933;11759;905;5370;-17;1005;-7009;29
2020-09-25;18:45;;47500;47700;;;;;;;;;;;
2020-09-25;19:00;48963;48100;48300;79;3;3762;31885;11545;423;7434;-18;1011;-7162;29
2020-09-25;19:15;;48100;48300;;;;;;;;;;;
2020-09-25;19:30;49489;48100;48300;79;2;3650;31843;11309;87;6921;-17;1010;-5394;29
2020-09-25;19:45;;48700;48900;;;;;;;;;;;
2020-09-25;20:00;50443;49300;49500;79;3;3705;31837;11281;0;7544;-18;1019;-5009;29
2020-09-25;20:15;;48850;49050;;;;;;;;;;;
2020-09-25;20:30;49910;48400;48600;78;3;3590;31739;11203;0;7285;-18;1032;-5002;28
2020-09-25;20:45;;47600;47800;;;;;;;;;;;
2020-09-25;21:00;48063;46800;47000;80;3;3452;31464;11205;0;6682;-18;1036;-5839;28
2020-09-25;21:15;;46050;46200;;;;;;;;;;;
2020-09-25;21:30;46649;45300;45400;79;2;3580;31746;11420;0;6547;-21;1044;-7746;29
2020-09-25;21:45;;44600;44700;;;;;;;;;;;
2020-09-25;22:00;45345;43900;44000;79;2;3418;31610;11560;0;4913;-86;1039;-7189;29
2020-09-25;22:15;;44250;44350;;;;;;;;;;;
2020-09-25;22:30;45577;44600;44700;80;3;3271;31541;11509;0;4500;-247;1045;-6123;28
2020-09-25;22:45;;45500;45600;;;;;;;;;;;
2020-09-25;23:00;47286;46400;46500;79;2;3473;31678;11576;0;4946;-178;1036;-5327;29
2020-09-25;23:15;;45800;45900;;;;;;;;;;;
2020-09-25;23:30;46583;45200;45300;79;3;3293;31630;11692;0;4444;-327;1038;-5269;28
2020-09-25;23:45;;44650;44700;;;;;;;;;;;
2020-09-26;00:00;45823;44100;44600;78;5;2738;31595;11652;0;4213;-602;1051;-4906;25
2020-09-26;00:15;;42900;43500;;;;;;;;;;;
2020-09-26;00:30;43907;41700;42400;77;5;2030;31890;11615;0;4507;-1248;1050;-6017;20
2020-09-26;00:45;;40450;41450;;;;;;;;;;;
2020-09-26;01:00;41151;39200;40500;77;5;1683;31226;11601;0;3940;-1610;1048;-6818;19
2020-09-26;01:15;;39500;40600;;;;;;;;;;;
2020-09-26;01:30;40719;39800;40700;76;5;1401;30850;11693;0;3773;-1669;1052;-6461;17
2020-09-26;01:45;;39400;40450;;;;;;;;;;;
2020-09-26;02:00;39978;39000;40200;76;5;1440;30618;11677;0;3477;-1789;1062;-6588;17
2020-09-26;02:15;;38200;39350;;;;;;;;;;;
2020-09-26;02:30;39351;37400;38500;77;5;1499;30906;11519;0;3558;-1821;1058;-7450;18
2020-09-26;02:45;;36750;37700;;;;;;;;;;;
2020-09-26;03:00;37784;36100;36900;77;5;1402;30657;11541;0;3396;-2106;1058;-8245;17
2020-09-26;03:15;;35700;36450;;;;;;;;;;;
